date,state,district,pincode,demo_age_5_17,demo_age_17_
07-11-25,Telangana,Hanumakonda,506313,2,1
07-11-25,Telangana,Hanumakonda,506342,1,5
07-11-25,Telangana,Hanumakonda,506370,2,5
07-11-25,Telangana,Hyderabad,500011,2,13
07-11-25,Telangana,Hyderabad,500015,3,15
07-11-25,Telangana,Hyderabad,500017,4,14
07-11-25,Telangana,Hyderabad,500018,10,37
07-11-25,Telangana,Hyderabad,500029,3,13
07-11-25,Telangana,Hyderabad,500056,1,3
07-11-25,Telangana,Hyderabad,500073,4,9
07-11-25,Telangana,Hyderabad,500080,1,10
07-11-25,Telangana,Hyderabad,500081,0,5
07-11-25,Telangana,Hyderabad,500087,1,1
07-11-25,Telangana,Hyderabad,500088,0,1
07-11-25,Telangana,Hyderabad,500091,0,2
07-11-25,Telangana,Jagitial,505450,2,18
07-11-25,Telangana,Jagitial,505454,3,12
07-11-25,Telangana,Jagitial,505462,0,3
07-11-25,Telangana,Jagitial,505501,2,6
07-11-25,Telangana,Jagitial,505526,0,2
07-11-25,Telangana,Jagitial,505532,1,9
07-11-25,Telangana,Jangoan,506145,0,12
07-11-25,Telangana,Jangoan,506302,2,8
07-11-25,Telangana,Jayashankar Bhupalpally,505503,8,28
07-11-25,Telangana,Jayashankar Bhupalpally,506164,0,4
07-11-25,Telangana,Jogulamba Gadwal,509126,4,14
07-11-25,Telangana,K.v. Rangareddy,500060,4,15
07-11-25,Telangana,K.v. Rangareddy,500075,6,23
07-11-25,Telangana,K.v. Rangareddy,500077,0,11
07-11-25,Telangana,K.v. Rangareddy,500079,12,31
07-11-25,Telangana,K.v. Rangareddy,500090,2,3
07-11-25,Telangana,K.v. Rangareddy,500092,0,4
07-11-25,Telangana,K.v. Rangareddy,500098,1,2
07-11-25,Telangana,K.v. Rangareddy,501141,2,21
07-11-25,Telangana,K.v. Rangareddy,501142,3,11
07-11-25,Telangana,K.v. Rangareddy,501502,3,8
07-11-25,Telangana,K.v. Rangareddy,501504,3,10
07-11-25,Telangana,K.v. Rangareddy,501508,1,13
07-11-25,Telangana,K.v. Rangareddy,509321,1,28
07-11-25,Telangana,K.v. Rangareddy,509325,7,24
07-11-25,Telangana,K.v. Rangareddy,509335,4,9
07-11-25,Telangana,Kamareddy,503108,1,0
07-11-25,Telangana,Kamareddy,503305,6,10
07-11-25,Telangana,Karimnagar,505102,1,3
07-11-25,Telangana,Karimnagar,505122,4,17
07-11-25,Telangana,Karimnagar,505129,4,10
07-11-25,Telangana,Karimnagar,505152,0,7
07-11-25,Telangana,Karimnagar,505153,0,7
07-11-25,Telangana,Karimnagar,505209,3,20
07-11-25,Telangana,Karimnagar,505211,3,1
07-11-25,Telangana,Karimnagar,505301,3,11
07-11-25,Telangana,Karimnagar,505302,1,4
07-11-25,Telangana,Karimnagar,505303,1,3
07-11-25,Telangana,Karimnagar,505304,1,2
07-11-25,Telangana,Karimnagar,505327,1,8
07-11-25,Telangana,Karimnagar,505331,1,2
07-11-25,Telangana,Karimnagar,505450,0,2
07-11-25,Telangana,Karimnagar,505467,1,7
07-11-25,Telangana,Karimnagar,505474,0,11
07-11-25,Telangana,Karimnagar,505514,1,3
07-11-25,Telangana,Karimnagar,505525,1,2
07-11-25,Telangana,Karimnagar,505527,0,4
07-11-25,Telangana,Khammam,507003,10,33
07-11-25,Telangana,Khammam,507115,1,6
07-11-25,Telangana,Khammam,507118,0,1
07-11-25,Telangana,Khammam,507158,1,12
07-11-25,Telangana,Khammam,507163,2,6
07-11-25,Telangana,Khammam,507166,2,1
07-11-25,Telangana,Khammam,507202,0,10
07-11-25,Telangana,Khammam,507208,3,23
07-11-25,Telangana,Komaram Bheem,504273,2,3
07-11-25,Telangana,Mahabubabad,506324,2,19
07-11-25,Telangana,Mahabubnagar,509001,20,54
07-11-25,Telangana,Mahabubnagar,509102,9,27
07-11-25,Telangana,Mahabubnagar,509104,4,3
07-11-25,Telangana,Mahabubnagar,509105,7,5
07-11-25,Telangana,Mahabubnagar,509135,4,2
07-11-25,Telangana,Mahabubnagar,509201,6,2
07-11-25,Telangana,Mahabubnagar,509206,5,12
07-11-25,Telangana,Mahabubnagar,509228,1,1
07-11-25,Telangana,Mahabubnagar,509235,1,7
07-11-25,Telangana,Mahabubnagar,509301,11,27
07-11-25,Telangana,Mahabubnagar,509324,6,5
07-11-25,Telangana,Mahabubnagar,509325,0,2
07-11-25,Telangana,Mahabubnagar,509334,5,11
07-11-25,Telangana,Mahabubnagar,509376,3,4
07-11-25,Telangana,Mahabubnagar,509381,0,7
07-11-25,Telangana,Mancherial,504205,4,22
07-11-25,Telangana,Mancherial,504214,2,20
07-11-25,Telangana,Mancherial,504215,4,19
07-11-25,Telangana,Mancherial,504301,4,12
07-11-25,Telangana,Medak,502110,2,19
07-11-25,Telangana,Medak,502117,0,2
07-11-25,Telangana,Medak,502130,0,1
07-11-25,Telangana,Medak,502267,1,2
07-11-25,Telangana,Medak,502270,1,13
07-11-25,Telangana,Medak,502276,1,2
07-11-25,Telangana,Medak,502285,1,1
07-11-25,Telangana,Medak,502303,2,1
07-11-25,Telangana,Medak,502371,2,2
07-11-25,Telangana,Medak,502372,1,4
07-11-25,Telangana,Medak,502375,1,1
07-11-25,Telangana,Medchal-malkajgiri,500049,2,6
07-11-25,Telangana,Medchal-malkajgiri,500051,0,3
07-11-25,Telangana,Medchal-malkajgiri,500062,7,25
07-11-25,Telangana,Medchal-malkajgiri,500087,8,20
07-11-25,Telangana,Medchal-malkajgiri,500101,0,1
07-11-25,Telangana,Medchal−malkajgiri,500055,1,2
07-11-25,Telangana,Mulugu,506347,0,5
07-11-25,Telangana,Mulugu,506352,1,5
07-11-25,Telangana,Nagarkurnool,509201,0,1
07-11-25,Telangana,Nagarkurnool,509320,4,17
07-11-25,Telangana,Nagarkurnool,509412,2,6
07-11-25,Telangana,Nalgonda,508112,1,1
07-11-25,Telangana,Nalgonda,508113,1,2
07-11-25,Telangana,Nalgonda,508210,4,16
07-11-25,Telangana,Nalgonda,508222,1,3
07-11-25,Telangana,Nalgonda,508223,4,0
07-11-25,Telangana,Nalgonda,508233,2,1
07-11-25,Telangana,Nalgonda,508238,3,7
07-11-25,Telangana,Nalgonda,508243,5,18
07-11-25,Telangana,Nalgonda,508258,6,8
07-11-25,Telangana,Nalgonda,508266,3,11
07-11-25,Telangana,Nalgonda,508278,3,11
07-11-25,Telangana,Nalgonda,508285,1,0
07-11-25,Telangana,Nalgonda,508373,3,15
07-11-25,Telangana,Narayanpet,509311,1,0
07-11-25,Telangana,Narayanpet,509352,4,16
07-11-25,Telangana,Narayanpet,509409,3,3
07-11-25,Telangana,Nirmal,504106,10,34
07-11-25,Telangana,Nirmal,504202,5,12
07-11-25,Telangana,Nizamabad,503124,5,2
07-11-25,Telangana,Nizamabad,503201,1,7
07-11-25,Telangana,Nizamabad,503202,1,8
07-11-25,Telangana,Nizamabad,503218,1,8
07-11-25,Telangana,Nizamabad,503225,3,6
07-11-25,Telangana,Peddapalli,505162,0,6
07-11-25,Telangana,Peddapalli,505184,3,10
07-11-25,Telangana,Peddapalli,505185,1,12
07-11-25,Telangana,Peddapalli,505209,2,1
07-11-25,Telangana,Peddapalli,505212,1,6
07-11-25,Telangana,Rajanna Sircilla,505402,0,3
07-11-25,Telangana,Rajanna Sircilla,505524,1,5
07-11-25,Telangana,Rangareddy,509207,1,0
07-11-25,Telangana,Sangareddy,502001,3,13
07-11-25,Telangana,Sangareddy,502210,1,0
07-11-25,Telangana,Sangareddy,502221,0,4
07-11-25,Telangana,Sangareddy,502269,0,2
07-11-25,Telangana,Sangareddy,502287,2,1
07-11-25,Telangana,Sangareddy,502306,1,2
07-11-25,Telangana,Sangareddy,502318,2,3
07-11-25,Telangana,Sangareddy,502319,15,27
07-11-25,Telangana,Siddipet,502107,0,6
07-11-25,Telangana,Siddipet,502281,3,17
07-11-25,Telangana,Siddipet,502372,1,7
07-11-25,Telangana,Siddipet,506223,2,2
07-11-25,Telangana,Siddipet,506224,1,7
07-11-25,Telangana,Suryapet,508201,6,29
07-11-25,Telangana,Suryapet,508206,5,28
07-11-25,Telangana,Suryapet,508218,5,22
07-11-25,Telangana,Suryapet,508222,2,17
07-11-25,Telangana,Vikarabad,501106,5,17
07-11-25,Telangana,Vikarabad,501141,14,46
07-11-25,Telangana,Vikarabad,501143,2,13
07-11-25,Telangana,Vikarabad,501501,1,30
07-11-25,Telangana,Vikarabad,509336,6,53
07-11-25,Telangana,Vikarabad,509350,4,39
07-11-25,Telangana,Wanaparthy,509103,10,21
07-11-25,Telangana,Wanaparthy,509381,2,23
07-11-25,Telangana,Warangal,506104,3,20
07-11-25,Telangana,Warangal,506112,7,4
07-11-25,Telangana,Warangal,506164,0,1
07-11-25,Telangana,Warangal,506172,1,3
07-11-25,Telangana,Warangal,506221,0,3
07-11-25,Telangana,Warangal,506313,1,2
07-11-25,Telangana,Warangal,506343,2,1
07-11-25,Telangana,Warangal,506344,1,0
07-11-25,Telangana,Warangal,506349,4,5
07-11-25,Telangana,Warangal (urban),505498,0,1
07-11-25,Telangana,Warangal Rural,506005,0,3
07-11-25,Telangana,Warangal Rural,506006,0,2
07-11-25,Telangana,Warangal Rural,506164,0,2
07-11-25,Telangana,Warangal Rural,506310,0,2
07-11-25,Telangana,Warangal Rural,506313,0,14
07-11-25,Telangana,Warangal Rural,506316,0,1
07-11-25,Telangana,Warangal Rural,506332,0,17
07-11-25,Telangana,Warangal Urban,505101,1,0
07-11-25,Telangana,Warangal Urban,505471,0,1
07-11-25,Telangana,Warangal Urban,506007,0,2
07-11-25,Telangana,Warangal Urban,506142,0,1
07-11-25,Telangana,Yadadri.,508112,2,24
07-11-25,Telangana,Yadadri.,508126,3,10
09-11-25,Telangana,Adilabad,504106,0,2
09-11-25,Telangana,Adilabad,504311,2,18
09-11-25,Telangana,Adilabad,504312,3,2
09-11-25,Telangana,Adilabad,504346,4,6
09-11-25,Telangana,Bhadradri Kothagudem,507124,1,7
09-11-25,Telangana,Hanumakonda,505102,0,4
09-11-25,Telangana,Hanumakonda,505471,0,1
09-11-25,Telangana,Hanumakonda,505476,1,2
09-11-25,Telangana,Hanumakonda,506009,2,9
09-11-25,Telangana,Hyderabad,500002,3,23
09-11-25,Telangana,Hyderabad,500003,6,31
09-11-25,Telangana,Hyderabad,500009,4,7
09-11-25,Telangana,Hyderabad,500012,2,9
09-11-25,Telangana,Hyderabad,500016,6,12
09-11-25,Telangana,Hyderabad,500028,8,32
09-11-25,Telangana,Hyderabad,500034,7,12
09-11-25,Telangana,Hyderabad,500053,14,61
09-11-25,Telangana,Hyderabad,500059,10,54
09-11-25,Telangana,Hyderabad,500062,3,3
09-11-25,Telangana,Hyderabad,500073,0,8
09-11-25,Telangana,Hyderabad,500088,0,2
09-11-25,Telangana,Hyderabad,500096,0,2
09-11-25,Telangana,Jagitial,505455,1,4
09-11-25,Telangana,Jangaon,506244,0,2
09-11-25,Telangana,Jangoan,506167,5,42
09-11-25,Telangana,Jangoan,506201,0,8
09-11-25,Telangana,Jangoan,506224,0,5
09-11-25,Telangana,Jangoan,506244,0,1
09-11-25,Telangana,Jayashankar Bhupalpally,505504,1,0
09-11-25,Telangana,Jayashankar Bhupalpally,506169,0,10
09-11-25,Telangana,Jogulamba Gadwal,509153,5,9
09-11-25,Telangana,K.v. Rangareddy,500005,15,41
09-11-25,Telangana,K.v. Rangareddy,500014,1,0
09-11-25,Telangana,K.v. Rangareddy,500018,5,4
09-11-25,Telangana,K.v. Rangareddy,500043,1,2
09-11-25,Telangana,K.v. Rangareddy,500049,13,38
09-11-25,Telangana,K.v. Rangareddy,500052,5,33
09-11-25,Telangana,K.v. Rangareddy,500055,1,4
09-11-25,Telangana,K.v. Rangareddy,500083,2,2
09-11-25,Telangana,K.v. Rangareddy,500088,1,9
09-11-25,Telangana,K.v. Rangareddy,500104,1,8
09-11-25,Telangana,K.v. Rangareddy,501144,1,1
09-11-25,Telangana,K.v. Rangareddy,501203,3,6
09-11-25,Telangana,K.v. Rangareddy,501301,6,9
09-11-25,Telangana,K.v. Rangareddy,501359,5,20
09-11-25,Telangana,K.v. Rangareddy,501501,0,8
09-11-25,Telangana,K.v. Rangareddy,501504,3,3
09-11-25,Telangana,K.v. Rangareddy,501506,2,2
09-11-25,Telangana,K.v. Rangareddy,501510,3,10
09-11-25,Telangana,K.v. Rangareddy,509217,4,8
09-11-25,Telangana,K.v. Rangareddy,509228,4,17
09-11-25,Telangana,K.v. Rangareddy,509327,1,5
09-11-25,Telangana,K.v. Rangareddy,509358,1,5
09-11-25,Telangana,Kamareddy,503101,1,6
09-11-25,Telangana,Kamareddy,503110,4,13
09-11-25,Telangana,Kamareddy,503122,0,1
09-11-25,Telangana,Kamareddy,503124,0,3
09-11-25,Telangana,Kamareddy,503144,1,17
09-11-25,Telangana,Kamareddy,503187,3,18
09-11-25,Telangana,Kamareddy,503306,0,3
09-11-25,Telangana,Kamareddy,503309,0,2
09-11-25,Telangana,Kamareddy,503310,0,2
09-11-25,Telangana,Karimnagar,505102,0,1
09-11-25,Telangana,Karimnagar,505186,0,3
09-11-25,Telangana,Karimnagar,505209,2,11
09-11-25,Telangana,Karimnagar,505212,1,2
09-11-25,Telangana,Karimnagar,505301,1,2
09-11-25,Telangana,Karimnagar,505304,0,1
09-11-25,Telangana,Karimnagar,505306,1,1
09-11-25,Telangana,Karimnagar,505415,0,21
09-11-25,Telangana,Karimnagar,505452,1,1
09-11-25,Telangana,Karimnagar,505462,1,1
09-11-25,Telangana,Karimnagar,505497,0,3
09-11-25,Telangana,Karimnagar,505502,1,8
09-11-25,Telangana,Karimnagar,505505,0,5
09-11-25,Telangana,Karimnagar,505529,0,2
09-11-25,Telangana,Khammam,507003,13,25
09-11-25,Telangana,Khammam,507114,2,5
09-11-25,Telangana,Khammam,507115,0,2
09-11-25,Telangana,Khammam,507118,0,1
09-11-25,Telangana,Khammam,507119,1,0
09-11-25,Telangana,Khammam,507157,3,11
09-11-25,Telangana,Khammam,507166,1,0
09-11-25,Telangana,Khammam,507169,1,11
09-11-25,Telangana,Khammam,507201,2,2
09-11-25,Telangana,Khammam,507302,3,12
09-11-25,Telangana,Khammam,507306,0,1
09-11-25,Telangana,Komaram Bheem,504293,10,35
09-11-25,Telangana,Komaram Bheem,504294,3,12
09-11-25,Telangana,Mahabubabad,506112,8,39
09-11-25,Telangana,Mahabubabad,506315,1,13
09-11-25,Telangana,Mahabubabad,506318,1,5
09-11-25,Telangana,Mahabubabad,506324,0,16
09-11-25,Telangana,Mahabubabad,507210,3,5
09-11-25,Telangana,Mahabubnagar,509110,3,2
09-11-25,Telangana,Mahabubnagar,509125,14,4
09-11-25,Telangana,Mahabubnagar,509126,5,1
09-11-25,Telangana,Mahabubnagar,509129,1,0
09-11-25,Telangana,Mahabubnagar,509204,5,10
09-11-25,Telangana,Mahabubnagar,509208,5,0
09-11-25,Telangana,Mahabubnagar,509209,6,3
09-11-25,Telangana,Mahabubnagar,509216,0,1
09-11-25,Telangana,Mahabubnagar,509228,0,1
09-11-25,Telangana,Mahabubnagar,509311,1,7
09-11-25,Telangana,Mahabubnagar,509327,1,0
09-11-25,Telangana,Mahabubnagar,509411,5,5
09-11-25,Telangana,Mancherial,504207,2,19
09-11-25,Telangana,Mancherial,504218,1,3
09-11-25,Telangana,Mancherial,504301,0,5
09-11-25,Telangana,Medak,502102,6,19
09-11-25,Telangana,Medak,502110,3,9
09-11-25,Telangana,Medak,502247,2,5
09-11-25,Telangana,Medak,502251,1,0
09-11-25,Telangana,Medak,502256,1,1
09-11-25,Telangana,Medak,502267,0,1
09-11-25,Telangana,Medak,502269,0,3
09-11-25,Telangana,Medak,502285,1,0
09-11-25,Telangana,Medak,502291,2,1
09-11-25,Telangana,Medak,502300,1,2
09-11-25,Telangana,Medak,502302,1,0
09-11-25,Telangana,Medak,502318,3,1
09-11-25,Telangana,Medak,502324,1,0
09-11-25,Telangana,Medak,502325,2,7
09-11-25,Telangana,Medak,502371,3,1
09-11-25,Telangana,Medchal-malkajgiri,500083,10,20
09-11-25,Telangana,Medchal-malkajgiri,500092,12,24
09-11-25,Telangana,Medchal−malkajgiri,500039,0,2
09-11-25,Telangana,Mulugu,506349,0,3
09-11-25,Telangana,Nagarkurnool,509203,4,6
09-11-25,Telangana,Nagarkurnool,509206,3,3
09-11-25,Telangana,Nagarkurnool,509360,0,8
09-11-25,Telangana,Nagarkurnool,509401,0,6
09-11-25,Telangana,Nalgonda,508001,7,33
09-11-25,Telangana,Nalgonda,508111,1,0
09-11-25,Telangana,Nalgonda,508115,1,0
09-11-25,Telangana,Nalgonda,508202,0,6
09-11-25,Telangana,Nalgonda,508223,2,1
09-11-25,Telangana,Nalgonda,508243,6,14
09-11-25,Telangana,Nalgonda,508244,5,13
09-11-25,Telangana,Nalgonda,508250,3,10
09-11-25,Telangana,Nalgonda,508278,2,5
09-11-25,Telangana,Nalgonda,508285,1,0
09-11-25,Telangana,Narayanpet,509130,0,12
09-11-25,Telangana,Narayanpet,509336,1,0
09-11-25,Telangana,Narayanpet,509353,2,13
09-11-25,Telangana,Narayanpet,509407,1,19
09-11-25,Telangana,Nirmal,504104,1,3
09-11-25,Telangana,Nirmal,504106,4,43
09-11-25,Telangana,Nirmal,504109,6,32
09-11-25,Telangana,Nirmal,504202,1,3
09-11-25,Telangana,Nizamabad,503164,3,18
09-11-25,Telangana,Nizamabad,503175,4,12
09-11-25,Telangana,Nizamabad,503185,7,7
09-11-25,Telangana,Nizamabad,503186,0,6
09-11-25,Telangana,Nizamabad,503213,2,5
09-11-25,Telangana,Nizamabad,503219,1,0
09-11-25,Telangana,Nizamabad,503225,2,3
09-11-25,Telangana,Nizamabad,503235,1,4
09-11-25,Telangana,Nizamabad,503310,3,2
09-11-25,Telangana,Nizamabad,505307,1,0
09-11-25,Telangana,Peddapalli,505185,0,8
09-11-25,Telangana,Rajanna Sircilla,505301,5,22
09-11-25,Telangana,Rajanna Sircilla,505402,0,4
09-11-25,Telangana,Rajanna Sircilla,505403,1,1
09-11-25,Telangana,Rangareddy,500068,0,1
09-11-25,Telangana,Sangareddy,502246,1,2
09-11-25,Telangana,Sangareddy,502256,1,1
09-11-25,Telangana,Sangareddy,502269,1,0
09-11-25,Telangana,Sangareddy,502270,1,11
09-11-25,Telangana,Sangareddy,502291,4,18
09-11-25,Telangana,Sangareddy,502293,0,1
09-11-25,Telangana,Sangareddy,502307,2,4
09-11-25,Telangana,Sangareddy,502371,0,3
09-11-25,Telangana,Siddipet,502276,3,10
09-11-25,Telangana,Siddipet,502278,13,44
09-11-25,Telangana,Siddipet,502279,0,7
09-11-25,Telangana,Siddipet,502280,2,3
09-11-25,Telangana,Siddipet,502311,0,6
09-11-25,Telangana,Siddipet,502312,1,1
09-11-25,Telangana,Siddipet,502334,0,4
09-11-25,Telangana,Siddipet,502375,0,0
09-11-25,Telangana,Siddipet,505467,1,10
09-11-25,Telangana,Vikarabad,501106,0,17
09-11-25,Telangana,Wanaparthy,509381,4,23
09-11-25,Telangana,Warangal,506001,0,1
09-11-25,Telangana,Warangal,506105,4,1
09-11-25,Telangana,Warangal,506132,1,6
09-11-25,Telangana,Warangal,506145,1,0
09-11-25,Telangana,Warangal,506169,1,1
09-11-25,Telangana,Warangal,506201,2,1
09-11-25,Telangana,Warangal,506244,1,14
09-11-25,Telangana,Warangal,506302,0,1
09-11-25,Telangana,Warangal,506331,1,2
09-11-25,Telangana,Warangal,506367,1,1
09-11-25,Telangana,Warangal Rural,506006,0,2
09-11-25,Telangana,Warangal Rural,506134,0,2
09-11-25,Telangana,Warangal Rural,506163,0,1
09-11-25,Telangana,Warangal Rural,506391,0,2
09-11-25,Telangana,Warangal Urban,505102,0,3
09-11-25,Telangana,Warangal Urban,506001,0,2
09-11-25,Telangana,Warangal Urban,506005,1,6
09-11-25,Telangana,Warangal Urban,506142,0,2
09-11-25,Telangana,Yadadri.,508105,2,8
09-11-25,Telangana,Yadadri.,508126,5,18
09-11-25,Telangana,Yadadri.,508252,11,25
09-11-25,Telangana,Yadadri.,508284,5,15
10-11-25,Telangana,K.v. Rangareddy,501509,3,8
10-11-25,Telangana,K.v. Rangareddy,509202,0,2
10-11-25,Telangana,K.v. Rangareddy,509371,1,2
10-11-25,Telangana,K.v. Rangareddy,509410,2,9
10-11-25,Telangana,Kamareddy,503122,1,0
10-11-25,Telangana,Kamareddy,503123,0,7
10-11-25,Telangana,Kamareddy,503145,3,6
10-11-25,Telangana,Karimnagar,505102,1,1
10-11-25,Telangana,Karimnagar,505172,1,2
10-11-25,Telangana,Karimnagar,505212,0,4
10-11-25,Telangana,Karimnagar,505302,1,6
10-11-25,Telangana,Karimnagar,505303,0,3
10-11-25,Telangana,Karimnagar,505327,0,9
10-11-25,Telangana,Karimnagar,505330,0,1
10-11-25,Telangana,Karimnagar,505402,1,4
10-11-25,Telangana,Karimnagar,505404,1,11
10-11-25,Telangana,Karimnagar,505425,0,8
10-11-25,Telangana,Karimnagar,505445,1,3
10-11-25,Telangana,Karimnagar,505468,2,6
10-11-25,Telangana,Karimnagar,505475,2,4
10-11-25,Telangana,Karimnagar,505480,0,2
10-11-25,Telangana,Karimnagar,505490,0,4
10-11-25,Telangana,Karimnagar,505524,0,3
10-11-25,Telangana,Karimnagar,505525,0,1
10-11-25,Telangana,Khammam,507003,4,28
10-11-25,Telangana,Khammam,507101,0,5
10-11-25,Telangana,Khammam,507117,0,1
10-11-25,Telangana,Khammam,507129,1,0
10-11-25,Telangana,Khammam,507140,0,2
10-11-25,Telangana,Khammam,507158,3,4
10-11-25,Telangana,Khammam,507159,0,4
10-11-25,Telangana,Khammam,507160,1,9
10-11-25,Telangana,Khammam,507168,1,3
10-11-25,Telangana,Khammam,507169,0,7
10-11-25,Telangana,Khammam,507170,0,7
10-11-25,Telangana,Khammam,507203,0,10
10-11-25,Telangana,Khammam,507302,0,6
10-11-25,Telangana,Khammam,507303,2,9
10-11-25,Telangana,Khammam,507305,0,5
10-11-25,Telangana,Khammam,507306,0,5
10-11-25,Telangana,Komaram Bheem,504294,0,3
10-11-25,Telangana,Mahabubabad,506104,0,1
10-11-25,Telangana,Mahabubabad,506315,1,8
10-11-25,Telangana,Mahabubabad,506381,3,8
10-11-25,Telangana,Mahabubabad,507122,0,1
10-11-25,Telangana,Mahabubnagar,509102,0,10
10-11-25,Telangana,Mahabubnagar,509103,1,3
10-11-25,Telangana,Mahabubnagar,509129,0,4
10-11-25,Telangana,Mahabubnagar,509130,2,5
10-11-25,Telangana,Mahabubnagar,509201,0,10
10-11-25,Telangana,Mahabubnagar,509210,6,13
10-11-25,Telangana,Mahabubnagar,509321,1,4
10-11-25,Telangana,Mahabubnagar,509336,4,6
10-11-25,Telangana,Mahabubnagar,509338,1,2
10-11-25,Telangana,Mahabubnagar,509349,0,6
10-11-25,Telangana,Mahabubnagar,509351,2,1
10-11-25,Telangana,Mahabubnagar,509357,1,10
10-11-25,Telangana,Mahabubnagar,509358,1,0
10-11-25,Telangana,Mahabubnagar,509360,2,1
10-11-25,Telangana,Mahabubnagar,509385,2,5
10-11-25,Telangana,Mahabubnagar,509409,0,4
10-11-25,Telangana,Mancherial,504201,2,7
10-11-25,Telangana,Mancherial,504206,3,4
10-11-25,Telangana,Mancherial,504209,2,0
10-11-25,Telangana,Mancherial,504216,1,2
10-11-25,Telangana,Mancherial,504218,1,2
10-11-25,Telangana,Mancherial,504272,0,6
10-11-25,Telangana,Medak,502001,0,6
10-11-25,Telangana,Medak,502108,1,7
10-11-25,Telangana,Medak,502109,1,8
10-11-25,Telangana,Medak,502115,0,3
10-11-25,Telangana,Medak,502247,0,5
10-11-25,Telangana,Medak,502251,4,4
10-11-25,Telangana,Medak,502294,1,1
10-11-25,Telangana,Medak,502296,1,12
10-11-25,Telangana,Medak,502300,0,3
10-11-25,Telangana,Medak,502306,0,4
10-11-25,Telangana,Medak,502316,2,5
10-11-25,Telangana,Medak,502321,0,6
10-11-25,Telangana,Medak,502345,2,5
10-11-25,Telangana,Medak,502375,1,7
10-11-25,Telangana,Medak,502381,0,3
10-11-25,Telangana,Medchal-malkajgiri,500010,6,20
10-11-25,Telangana,Medchal-malkajgiri,500055,11,36
10-11-25,Telangana,Medchal-malkajgiri,500056,1,10
10-11-25,Telangana,Medchal-malkajgiri,500068,0,11
10-11-25,Telangana,Medchal-malkajgiri,500090,11,34
10-11-25,Telangana,Medchal-malkajgiri,500092,3,17
10-11-25,Telangana,Medchal−malkajgiri,500039,0,1
10-11-25,Telangana,Medchal−malkajgiri,500049,0,1
10-11-25,Telangana,Mulugu,506344,0,2
10-11-25,Telangana,Mulugu,507136,2,4
10-11-25,Telangana,Nagarkurnool,509324,0,28
10-11-25,Telangana,Nagarkurnool,509406,0,4
10-11-25,Telangana,Nalgonda,508101,1,1
10-11-25,Telangana,Nalgonda,508114,0,6
10-11-25,Telangana,Nalgonda,508126,0,3
10-11-25,Telangana,Nalgonda,508205,0,6
10-11-25,Telangana,Nalgonda,508243,3,25
10-11-25,Telangana,Nalgonda,508248,5,19
10-11-25,Telangana,Nalgonda,508254,1,2
10-11-25,Telangana,Nalgonda,508257,0,2
10-11-25,Telangana,Nalgonda,508258,2,11
10-11-25,Telangana,Nalgonda,508266,6,8
10-11-25,Telangana,Nalgonda,508278,3,11
10-11-25,Telangana,Narayanpet,509351,0,5
10-11-25,Telangana,Narayanpet,509409,0,2
10-11-25,Telangana,Nirmal,504101,0,6
10-11-25,Telangana,Nirmal,504103,5,18
10-11-25,Telangana,Nizamabad,503180,1,5
10-11-25,Telangana,Nizamabad,503202,1,3
10-11-25,Telangana,Nizamabad,503206,3,4
10-11-25,Telangana,Nizamabad,503218,1,3
10-11-25,Telangana,Nizamabad,503219,3,2
10-11-25,Telangana,Nizamabad,503225,1,5
10-11-25,Telangana,Nizamabad,503307,14,9
10-11-25,Telangana,Nizamabad,503308,0,9
10-11-25,Telangana,Peddapalli,505152,0,5
10-11-25,Telangana,Peddapalli,505174,1,0
10-11-25,Telangana,Peddapalli,505416,3,4
10-11-25,Telangana,Rajanna Sircilla,505301,1,11
10-11-25,Telangana,Rajanna Sircilla,505302,0,2
10-11-25,Telangana,Rajanna Sircilla,505524,0,1
10-11-25,Telangana,Rangareddy,501510,3,5
10-11-25,Telangana,Sangareddy,502205,0,1
10-11-25,Telangana,Sangareddy,502256,0,1
10-11-25,Telangana,Sangareddy,502273,0,2
10-11-25,Telangana,Sangareddy,502285,0,0
10-11-25,Telangana,Sangareddy,502318,1,1
10-11-25,Telangana,Sangareddy,502319,7,10
10-11-25,Telangana,Sangareddy,502321,1,1
10-11-25,Telangana,Sangareddy,502329,0,1
10-11-25,Telangana,Siddipet,502267,1,0
10-11-25,Telangana,Siddipet,502276,0,1
10-11-25,Telangana,Siddipet,502312,0,2
10-11-25,Telangana,Siddipet,505530,1,1
10-11-25,Telangana,Suryapet,508204,5,16
10-11-25,Telangana,Suryapet,508224,0,2
10-11-25,Telangana,Suryapet,508233,1,8
10-11-25,Telangana,Suryapet,508234,3,6
10-11-25,Telangana,Vikarabad,501106,2,3
10-11-25,Telangana,Vikarabad,501158,2,4
10-11-25,Telangana,Vikarabad,501502,3,7
10-11-25,Telangana,Vikarabad,509340,0,3
10-11-25,Telangana,Wanaparthy,509120,3,11
10-11-25,Telangana,Wanaparthy,509130,0,5
10-11-25,Telangana,Wanaparthy,509381,4,5
10-11-25,Telangana,Warangal,506001,0,4
10-11-25,Telangana,Warangal,506101,5,9
10-11-25,Telangana,Warangal,506142,0,1
10-11-25,Telangana,Warangal,506169,2,3
10-11-25,Telangana,Warangal,506302,0,2
10-11-25,Telangana,Warangal,506314,0,1
10-11-25,Telangana,Warangal,506349,0,4
